,p_val,avg_log2FC,pct.1,pct.2,p_val_adj
AES,0,16.8207824457959,0.877,0,0
AC079793.1,0,-13.0007118696104,0.001,0.836,0
SEPT7,0,16.3052993104584,0.813,0,0
GAS5,0,-18.2633460887368,0,0.803,0
SNHG29,0,-18.1329717474728,0,0.789,0
SEPTIN7,0,-17.6850474137791,0,0.78,0
TLE5,0,-17.6129820912951,0,0.763,0
RARRES3,0,16.1222741046052,0.756,0,0
PCED1B-AS1,0,-17.5088993952774,0,0.721,0
SNHG6,0,-17.3862832360698,0,0.713,0
LINC01578,0,-17.3306415987304,0,0.712,0
LINC01619,0,-17.8974898506133,0,0.696,0
DPYD,0,-4.54468329530165,0.134,0.801,0
ANK3,0,-5.65525710588395,0.076,0.732,0
C6orf48,0,15.6937636187901,0.648,0,0
SEPTIN6,0,-17.0575769186361,0,0.638,0
SNHG5,0,-17.1068595959523,0,0.628,0
SEPT9,0,15.4092396573277,0.627,0,0
LRBA,0,-4.14027369816727,0.141,0.763,0
DOCK10,0,-3.87608907589813,0.223,0.83,0
SEPT6,0,15.4681580606819,0.602,0,0
VPS13B,0,-4.60187357382351,0.076,0.677,0
RAPGEF6,0,-4.28219581153329,0.108,0.709,0
KLF12,0,-3.90104163980827,0.187,0.788,0
RUNX1,0,-3.97570334948881,0.147,0.745,0
AP001011.1,0,-15.9888787959916,0,0.592,0
MAML2,0,-4.34184072593642,0.195,0.779,0
RABGAP1L,0,-3.89573387356413,0.224,0.806,0
ZFAND3,0,-4.3522400973892,0.091,0.672,0
STAG1,0,-3.84098485121548,0.156,0.737,0
CDKAL1,0,-4.61675511006323,0.07,0.648,0
MINOS1,0,15.1220919873314,0.576,0,0
ELMO1,0,-3.8442692278121,0.146,0.722,0
BTBD9,0,-5.66934177527966,0.037,0.61,0
SIK3,0,-4.54540714125741,0.09,0.662,0
MED13L,0,-3.95133390800538,0.125,0.686,0
IFITM1,0,2.71891031000819,0.81,0.251,0
NME2,0,-4.13358787975914,0.081,0.638,0
AKT3,0,-4.37687914858431,0.098,0.654,0
SSH2,0,-3.52991030327249,0.206,0.757,0
ZBTB20,0,-3.22248051111252,0.312,0.862,0
INPP4B,0,-3.88151566975573,0.262,0.809,0
COP1,0,-4.35490635535349,0.076,0.622,0
SMYD3,0,-4.8936540451396,0.07,0.614,0
KIAA1551,0,15.3036721136772,0.539,0,0
COG5,0,-4.21901174855398,0.088,0.626,0
TMEM131L,0,-4.04686150366915,0.105,0.642,0
FAF1,0,-4.27132174308082,0.086,0.62,0
PACS1,0,-3.53686129778949,0.203,0.737,0
RESF1,0,-16.7149595584205,0,0.534,0
FOXN3,0,-3.21191683661376,0.286,0.819,0
LIME1,0,-7.57638626462482,0.006,0.535,0
PLAAT4,0,-16.5117139162707,0,0.528,0
KDM6A,0,-4.29160584769256,0.077,0.603,0
TCF12,0,-4.28690746038532,0.084,0.61,0
TOMM6,0,-16.3719324648021,0,0.526,0
SEPT1,0,14.9554475681513,0.517,0,0
PITPNC1,0,-3.39589211061052,0.243,0.76,0
BACH2,0,-5.02083394073537,0.083,0.599,0
PCED1B,0,-3.36598556295956,0.192,0.705,0
C8orf59,0,14.8707072771396,0.512,0,0
IMMP2L,0,-5.46530261563649,0.049,0.56,0
TBC1D5,0,-4.11150965779862,0.096,0.606,0
ANKHD1,0,-4.02923641552383,0.076,0.584,0
PRKCQ,0,-3.57723885163047,0.132,0.638,0
ARIH1,0,-3.40215877403073,0.156,0.661,0
PLCL2,0,-3.69847115071707,0.121,0.624,0
EXOC4,0,-3.77633912815256,0.118,0.618,0
SEPTIN9,0,-16.3369113441241,0,0.496,0
ARL15,0,-6.05316768079215,0.024,0.518,0
DENND4A,0,-3.70902087049369,0.114,0.608,0
FAM172A,0,-3.20177034104163,0.195,0.689,0
PAN3,0,-3.30561845042217,0.172,0.663,0
FBXL17,0,-4.49076429927909,0.065,0.555,0
PRKCQ-AS1,0,-16.6610312935649,0,0.49,0
JMJD1C,0,-3.0380225310279,0.291,0.776,0
ARHGAP15,0,-3.89326830890734,0.489,0.974,0
MICOS10,0,-16.2098887823707,0,0.484,0
HERC1,0,-3.07794510373231,0.191,0.674,0
AMBRA1,0,-5.41116972921725,0.022,0.5,0
PCNX1,0,-3.01370824198834,0.213,0.691,0
TNIK,0,-3.16603433831633,0.185,0.662,0
UTRN,0,-2.84753822076471,0.341,0.818,0
RFX3,0,-4.65760288890667,0.053,0.528,0
ATXN1,0,-3.56586350138957,0.145,0.617,0
PICALM,0,-3.63019148537979,0.112,0.584,0
PRKCA,0,-3.76066692043943,0.206,0.676,0
CXCR4,0,2.63480219471604,0.848,0.378,0
RASA2,0,-2.95848217845633,0.221,0.691,0
KDM4C,0,-3.39900706829341,0.126,0.593,0
PRKCH,0,-2.86102466936532,0.392,0.859,0
CDC14A,0,-3.2973804992382,0.212,0.678,0
NCOA2,0,-3.81376815495196,0.094,0.559,0
HIVEP2,0,-3.61820218009537,0.12,0.585,0
RORA-AS1,0,-6.78944611195209,0.01,0.475,0
THEMIS,0,-3.27416799121937,0.256,0.719,0
ARHGEF18,0,-9.50769304204152,0.002,0.464,0
CHST11,0,-3.66830274922245,0.117,0.579,0
RAD51B,0,-5.60614232277954,0.033,0.495,0
BCAS3,0,-4.87707063982727,0.046,0.507,0
CBLB,0,-3.28555167128644,0.183,0.643,0
POLR2J3.1,0,14.8925899415411,0.46,0,0
SKAP1,0,-3.10393707885977,0.467,0.927,0
FTX,0,-2.7839947943221,0.251,0.71,0
CASK,0,-4.26470019172056,0.079,0.537,0
IL6ST,0,-2.98637820160653,0.218,0.675,0
BIRC6,0,-2.71679388437823,0.253,0.71,0
ADK,0,-3.55072659611859,0.133,0.588,0
VTI1A,0,-3.68316177393446,0.108,0.562,0
ZCCHC7,0,-3.13986018971784,0.184,0.638,0
NCOA1,0,-3.41787439965892,0.127,0.58,0
ATP11B,0,-3.20249359392363,0.134,0.585,0
PPDPF,0,1.87624948426951,0.824,0.374,0
KMT2C,0,-2.77885821895976,0.25,0.698,0
RNF38,0,-3.585486575565,0.097,0.544,0
UTY,0,-4.57729284784337,0.037,0.484,0
MAP3K5,0,-4.41087256092489,0.054,0.5,0
CEP85L,0,-2.93221795469089,0.197,0.642,0
PPP6R3,0,-3.09608400677231,0.142,0.587,0
CAMK4,0,-3.02704378873162,0.339,0.782,0
BCL11B,0,-2.41938223093325,0.435,0.877,0
NR3C2,0,-5.2388714472576,0.038,0.479,0
ESYT2,0,-3.1202139453533,0.154,0.594,0
RERE,0,-3.43102073426525,0.124,0.56,0
TRAPPC9,0,-4.7564375813507,0.039,0.475,0
PDE3B,0,-3.22443706360007,0.28,0.716,0
CDK17,0,-3.50077646926444,0.094,0.529,0
SNHG14,0,-16.3443952592643,0,0.435,0
MRTFA,0,-16.3259198301463,0,0.435,0
FOXO1,0,-3.48852788068503,0.128,0.562,0
CCNH,0,-2.79080821331463,0.191,0.624,0
NFKB1,0,-3.52519989692099,0.145,0.578,0
CAMKMT,0,-4.87256405820541,0.046,0.474,0
ANKRD44,0,-2.6284274758142,0.459,0.887,0
PARP8,0,-2.85019061043605,0.305,0.733,0
PUM2,0,-2.84961581075266,0.171,0.599,0
DYRK1A,0,-3.05660312336146,0.15,0.576,0
ATP9B,0,-3.47753511297181,0.094,0.519,0
OOEP,0,-8.54093302868664,0.002,0.427,0
CHD2,0,-2.43621937354997,0.308,0.733,0
CUL3,0,-2.81113166662774,0.182,0.606,0
C5orf56,0,-16.1531490559332,0,0.424,0
CAMK2D,0,-3.55609039693327,0.106,0.527,0
ARID1B,0,-2.38346265406507,0.362,0.783,0
MPP7,0,-4.01163093201762,0.067,0.486,0
ANKRD17,0,-3.1397746085365,0.147,0.566,0
USP25,0,-3.60661966241859,0.093,0.509,0
ERC1,0,-3.89896374175744,0.075,0.491,0
IQGAP2,0,-2.56827748972134,0.29,0.705,0
LPP,0,-3.06962037062441,0.156,0.571,0
RNASEK,0,-3.124862624884,0.094,0.508,0
FBXW7,0,-3.1804144182738,0.14,0.552,0
MKLN1,0,-3.02179480602398,0.134,0.546,0
MBD5,0,-3.07301413892366,0.182,0.594,0
PELI1,0,-4.55453412671401,0.048,0.459,0
PRKY,0,-16.1450575985477,0,0.411,0
USP3-AS1,0,-6.70761795975547,0.009,0.419,0
C19orf70,0,14.4299497272392,0.41,0,0
PIK3R5,0,-3.3908636124513,0.109,0.518,0
DYM,0,-3.52850778828489,0.087,0.496,0
ITK,0,-2.49232228674294,0.319,0.727,0
ARHGEF3,0,-2.62739821224084,0.239,0.646,0
PDE7A,0,-2.65177480198733,0.259,0.663,0
UBAC2,0,-2.54081180977932,0.24,0.644,0
FAM96B,0,14.3513961618554,0.404,0,0
CARD11,0,-3.47900628293939,0.093,0.496,0
MAP4K4,0,-2.79191259402914,0.184,0.587,0
ZEB1,0,-3.36062529305827,0.121,0.521,0
USP3,0,-2.53836334934061,0.244,0.643,0
STAT4,0,-2.66581901936696,0.255,0.653,0
PLCL1,0,-5.37701471278713,0.04,0.438,0
STIM1,0,-3.0226332757534,0.14,0.538,0
FCHSD2,0,-4.28613790753467,0.057,0.455,0
WWOX,0,-5.22950814463073,0.039,0.435,0
CLASP1,0,-4.23906117316618,0.047,0.442,0
FAM117B,0,-4.20735205557128,0.068,0.463,0
ZNF609,0,-3.54113549518751,0.109,0.504,0
TAFA1,0,-16.6684718241937,0,0.393,0
PIAS1,0,-2.48782209944079,0.234,0.626,0
RASA1,0,-4.16456103575786,0.053,0.442,0
TBC1D22A,0,-3.16700000579278,0.117,0.505,0
CCDC18-AS1,0,-16.0887691287187,0,0.388,0
GLS,0,-2.28926172246805,0.293,0.68,0
DIP2B,0,-4.12044393160934,0.058,0.445,0
DOCK2,0,-2.46729949250426,0.227,0.613,0
TNKS,0,-3.63904315099579,0.072,0.458,0
SPIDR,0,-4.37886092663245,0.052,0.438,0
HIF1A,0,-3.07812655764497,0.159,0.545,0
ITFG1,0,-3.247004921927,0.116,0.502,0
NDUFA3,0,1.6861052841143,0.626,0.24,0
SOS1,0,-3.26819168950627,0.12,0.505,0
AC010609.1,0,-9.79220703145558,0.001,0.386,0
GSK3B,0,-3.03695598095198,0.13,0.514,0
PPP3CC,0,-2.60694790688452,0.2,0.584,0
LINC00513,0,-3.10630262648323,0.096,0.479,0
CCDC91,0,-2.57397501117855,0.242,0.625,0
SRPK2,0,-2.51636048553626,0.287,0.669,0
RANBP2,0,-2.67294276933251,0.165,0.547,0
RBIS,0,-15.7033921266555,0,0.382,0
ATP5ME,0,1.51263352324706,0.721,0.339,0
SNHG32,0,-15.8777926525577,0,0.38,0
USP34,0,-2.25039805864502,0.321,0.699,0
LINC01138,0,-15.8766779126235,0,0.376,0
BCL2,0,-3.0701170251123,0.296,0.671,0
TC2N,0,-2.34233811370225,0.358,0.733,0
EEF1G,0,-2.62913161664639,0.511,0.885,0
STK38,0,-2.29319360864741,0.26,0.633,0
DOCK8,0,-2.14660274891911,0.377,0.75,0
GPCPD1,0,-2.87981501622142,0.119,0.492,0
NCOA3,0,-2.76216834594001,0.17,0.543,0
RBFOX2,0,-8.59472328880362,0.001,0.373,0
SLC35F1,0,-13.8789250637749,0,0.371,0
LY6E,0,1.59385787353786,0.7,0.329,0
ARID2,0,-2.85413461732084,0.141,0.511,0
ARFGEF1,0,-2.58655508765922,0.177,0.546,0
ZNF644,0,-2.54652220917817,0.217,0.586,0
FBXO11,0,-3.00825427241402,0.129,0.498,0
RNF111,0,-3.48622627639337,0.074,0.443,0
AGTPBP1,0,-3.04791261189686,0.127,0.495,0
FUT8,0,-3.67330091241176,0.084,0.452,0
FKBP5,0,-2.45165103216074,0.301,0.668,0
WDR7,0,-4.19777860385817,0.046,0.413,0
DLEU2,0,-4.41510893371578,0.041,0.407,0
PDS5A,0,-2.5803129085923,0.183,0.548,0
THADA,0,-3.73183398430329,0.063,0.428,0
SERINC5,0,-2.69395931458366,0.274,0.639,0
SOS2,0,-3.46408069131792,0.081,0.446,0
USP9Y,0,-4.83007789029442,0.022,0.387,0
MGAT5,0,-4.35525124114292,0.05,0.414,0
TASOR2,0,-15.9069049046986,0,0.364,0
LUC7L2,0,-2.4166268261223,0.196,0.559,0
PATJ,0,-3.15447497047984,0.114,0.477,0
POLR2L,0,1.45099969645732,0.673,0.311,0
AP3B1,0,-2.76129664417772,0.154,0.516,0
PRKCB,0,-2.31165339129611,0.339,0.701,0
VWA8,0,-4.35721990971711,0.04,0.401,0
BICRAL,0,-3.50215234569244,0.075,0.436,0
JUNB,0,2.03979341025584,0.867,0.506,0
SPPL3,0,-3.46985057061598,0.086,0.446,0
LINC-PINT,0,-15.7229158270347,0,0.36,0
TGFBR2,0,-2.45727354659083,0.234,0.592,0
BBS9,0,-4.88096339749285,0.029,0.387,0
UMAD1,0,-3.62760458009522,0.076,0.433,0
MLLT3,0,-2.77465802896081,0.21,0.567,0
NSMCE2,0,-3.3841349005828,0.107,0.463,0
COMMD10,0,-3.47047355611293,0.096,0.452,0
FARS2,0,-3.51702694253626,0.074,0.43,0
PTPRJ,0,-3.8244414551924,0.07,0.426,0
SFMBT2,0,-4.11684952349406,0.052,0.408,0
FNDC3A,0,-3.06997968536768,0.114,0.47,0
SGMS1,0,-4.18661612537739,0.046,0.401,0
ASXL1,0,-2.56154810439643,0.182,0.537,0
RNGTT,0,-3.22630417461231,0.092,0.447,0
ASH1L,0,-2.16353457356276,0.33,0.684,0
ST6GAL1,0,-2.6517542020186,0.2,0.554,0
DOCK9,0,-3.75272510925415,0.066,0.42,0
DOCK11,0,-2.47056253154522,0.187,0.54,0
MAN2A1,0,-2.85348693282411,0.134,0.486,0
SUPT3H,0,-2.88793253861284,0.164,0.516,0
LSP1,0,1.42563517817966,0.74,0.388,0
AC119396.1,0,-4.60596142552375,0.033,0.385,0
CIAO2B,0,-15.5026013954645,0,0.352,0
AFF1,0,-3.36448893088085,0.098,0.449,0
MON2,0,-3.04262601902658,0.105,0.455,0
EXOC6B,0,-5.24821608314455,0.023,0.373,0
AC008892.1,0,-6.59522107345305,0.007,0.357,0
STXBP5,0,-4.10519184816423,0.049,0.398,0
SCAF8,0,-3.23284603619258,0.089,0.438,0
RASA3,0,-2.24827686304463,0.275,0.624,0
PHC3,0,-2.3225861760572,0.206,0.554,0
HERC4,0,-2.45892236554022,0.21,0.557,0
CNOT6L,0,-2.08678655168701,0.349,0.696,0
KAT6A,0,-2.19805351925387,0.267,0.614,0
CAMK1D,0,-3.34443175577762,0.096,0.442,0
RALGAPA1,0,-2.81055647206806,0.127,0.473,0
NRF1,0,-3.81975392366909,0.052,0.397,0
ABCC1,0,-3.93348622227558,0.049,0.394,0
CYTH1,0,-2.06835661475132,0.442,0.787,0
TNRC6A,0,-2.38217108651819,0.18,0.524,0
R3HDM2,0,-2.28069899394511,0.243,0.587,0
PSPC1,0,-2.4878666551562,0.161,0.505,0
ATP5MPL,0,1.27997977597107,0.738,0.394,0
LINC01934,0,-3.47176453209301,0.106,0.449,0
LMBR1,0,-4.2585335541605,0.038,0.381,0
ITCH,0,-2.90159946462372,0.114,0.457,0
ATP5MF,0,1.32022485127357,0.635,0.293,0
FRYL,0,-2.34038928573867,0.209,0.55,0
CCNY,0,-3.01730794236153,0.115,0.456,0
CLASP2,0,-3.53722453046961,0.066,0.405,0
DIPK1A,0,-15.975319833434,0,0.339,0
NCK2,0,-2.23835428417451,0.25,0.589,0
SIPA1L1,0,-3.83611365273309,0.063,0.401,0
C19orf24,0,14.0500866448466,0.338,0,0
ATP6V0C,0,-6.38029107554997,0.006,0.344,0
FOXP1,0,-2.62483219001044,0.588,0.925,0
TXK,0,-2.95701475123419,0.19,0.527,0
SEPTIN2,0,-15.5637878240251,0,0.337,0
SUCLG2,0,-2.26611728408577,0.237,0.574,0
LDLRAD4,0,-4.32251712764087,0.045,0.381,0
SCFD2,0,-5.24005401737249,0.022,0.358,0
GMDS,0,-4.08125381902466,0.051,0.385,0
FNDC3B,0,-3.84298318193563,0.056,0.389,0
SEC24B,0,-3.77845651126821,0.051,0.384,0
HIF1A-AS3,0,-15.7087374719522,0,0.332,0
LRRC8C,0,-3.01995427716907,0.115,0.445,0
PIBF1,0,-2.8459910883662,0.129,0.459,0
FBXO33,0,-2.9712027110758,0.11,0.44,0
ZNF407,0,-3.8291488022498,0.062,0.392,0
RELCH,0,-15.7030324057087,0,0.33,0
XPR1,0,-4.35036354930535,0.035,0.365,0
AC010894.3,0,-13.8220921909169,0,0.329,0
TYW1,0,-3.61930830838301,0.061,0.39,0
DLG1,0,-2.63125559191672,0.148,0.477,0
TENT2,0,-2.50747170609663,0.163,0.492,0
GPHN,0,-5.24864797985723,0.024,0.353,0
QKI,0,-2.84639913494869,0.129,0.457,0
ZMYM2,0,-2.2866555875654,0.208,0.535,0
NIPBL,0,-1.97893853190602,0.321,0.648,0
NDUFA1,0,1.10441862096985,0.753,0.426,0
SCAPER,0,-2.74528078324586,0.143,0.47,0
ARHGAP26,0,-3.35998408406547,0.105,0.431,0
RASGRF2,0,-4.29314418376708,0.044,0.369,0
GNAQ,0,-3.04958494651717,0.117,0.442,0
ZHX2,0,-3.57162260445138,0.057,0.381,0
CCSER2,0,-2.06868411248276,0.326,0.65,0
PRORP,0,-15.767708487114,0,0.324,0
SMCHD1,0,-1.98839628781949,0.528,0.852,0
PTBP2,0,-3.90615732222589,0.047,0.37,0
SP3,0,-2.34428229356988,0.172,0.495,0
TRPM7,0,-2.65555080391002,0.133,0.456,0
AC079781.5,0,-15.5765456549687,0,0.323,0
USP24,0,-2.98951675511062,0.095,0.418,0
XRN1,0,-2.05735770575982,0.262,0.585,0
ABI1,0,-2.16795939320244,0.251,0.574,0
SLFN12L,0,-2.51947948290162,0.161,0.484,0
SETD2,0,-2.25818949771512,0.202,0.524,0
CERT1,0,-15.7254541667435,0,0.322,0
PIK3CD,0,-2.42947514260362,0.168,0.49,0
HIST1H4C,0,1.42779624202491,0.57,0.248,0
COX8A,0,1.17730866700275,0.697,0.375,0
WDR70,0,-2.83656210562077,0.118,0.439,0
ITGB2,0,1.40062532523463,0.748,0.427,0
ASB3,0,-4.4128686624297,0.029,0.35,0
RHOH,0,-2.32381764388873,0.444,0.764,0
BRAF,0,-2.46208794038081,0.177,0.497,0
VAMP2,0,1.12007383972155,0.775,0.455,0
LINC00910,0,-6.00652619481694,0.012,0.332,0
UBR3,0,-3.31923069708216,0.072,0.391,0
NFAT5,0,-2.71423117082512,0.131,0.45,0
MSI2,0,-2.32717525866282,0.186,0.505,0
HECA,0,-2.13448434280958,0.226,0.544,0
KDM2A,0,-2.17063739532598,0.229,0.547,0
RPS4Y1,0,-0.878680411523371,0.348,0.666,0
TTC17,0,-2.39130011980218,0.193,0.511,0
ZNF148,0,-2.24402650311126,0.232,0.549,0
CELF2,0,-1.98472664203874,0.572,0.889,0
TRERF1,0,-3.39043910735547,0.072,0.389,0
TASOR,0,-15.5610908066612,0,0.317,0
PPP3R1,0,-3.13352697419778,0.095,0.412,0
ICAM3,0,1.18893744668399,0.715,0.398,0
HIST1H1D,0,-2.34175492338193,0.247,0.562,0
PHF21A,0,-3.22482228850806,0.09,0.405,0
SNX9,0,-3.47699578896584,0.079,0.394,0
FMN1,0,-3.99141424502593,0.066,0.381,0
RPTOR,0,-3.9432391208907,0.04,0.355,0
STK39,0,-3.52267174314287,0.069,0.383,0
ATP8A1,0,-2.97055644919648,0.102,0.416,0
AP000787.1,0,-5.60253882020349,0.017,0.331,0
UQCR11,0,1.14042271006287,0.844,0.53,0
FHIT,0,-4.04051879505916,0.081,0.394,0
TBL1XR1,0,-2.27052335147737,0.223,0.535,0
SLMAP,0,-2.76729842944498,0.122,0.434,0
DIAPH2,0,-3.30494197836342,0.085,0.397,0
FTO,0,-3.88030634141261,0.05,0.362,0
KAT6B,0,-2.52273907662727,0.176,0.487,0
CREBBP,0,-2.23566190336978,0.183,0.494,0
SMG6,0,-2.7448581417676,0.122,0.433,0
SNHG25,0,1.98014570223522,0.45,0.139,0
GABPB1-IT1,0,-15.3649279799608,0,0.311,0
FYN,0,-1.87808891567909,0.5,0.81,0
RLF,0,-3.2381505312926,0.069,0.379,0
SLC9A9,0,-3.41352278234442,0.076,0.386,0
CD74,0,1.4522430389817,0.691,0.381,0
ZFP36,0,1.93503180853364,0.518,0.209,0
OSBPL9,0,-2.69961920589009,0.122,0.431,0
BABAM2,0,-2.84198580739573,0.124,0.433,0
ASCC3,0,-2.63653950238011,0.139,0.448,0
ITPR2,0,-2.70930703709183,0.124,0.433,0
LARP4B,0,-3.01195509192832,0.088,0.396,0
PPP3CA,0,-2.50546934382763,0.182,0.49,0
MTFR1,0,-4.93537772432312,0.019,0.327,0
STAT5B,0,-2.39518719623213,0.168,0.476,0
EPB41,0,-1.91555922274687,0.472,0.779,0
TUBA1B,0,1.24618753894844,0.658,0.351,0
AHCTF1,0,-2.77097140591831,0.106,0.413,0
CERS6,0,-4.17330744476331,0.051,0.358,0
TPK1,0,-3.78562073875578,0.055,0.362,0
USP15,0,-1.80803281964085,0.426,0.733,0
LAT,0,1.27954805796703,0.615,0.308,0
AC092821.3,0,-15.45494528641,0,0.307,0
PCNX2,0,-3.50174602634631,0.06,0.366,0
CPSF6,0,-2.186695825391,0.18,0.486,0
AC016074.2,0,-15.747901053856,0,0.306,0
COX6B1,0,1.07875020546391,0.825,0.519,0
GATAD2B,0,-2.52923642938232,0.147,0.451,0
SCML4,0,-2.1503460630928,0.234,0.538,0
SESN1,0,-2.78535957945155,0.102,0.406,0
MDFIC,0,-2.38754187076681,0.218,0.522,0
UBE2H,0,-2.51993645648143,0.153,0.457,0
ATF7IP,0,-1.86898031523922,0.32,0.624,0
RAB11A,0,-1.97130895294974,0.308,0.612,0
MBNL1,0,-2.95179964818723,0.677,0.981,0
VPS13D,0,-2.96497317899155,0.087,0.39,0
ELOB,0,1.03341193724881,0.787,0.484,0
ERBIN,0,-1.9942153836013,0.285,0.588,0
PUM1,0,-2.10466707862949,0.216,0.518,0
MFSD14A,0,-3.65284765117023,0.04,0.342,0
GPRIN3,0,-2.46668223541597,0.164,0.466,0
PIP4K2A,0,-2.01037923776865,0.446,0.748,0
EML4,0,-1.95023414171456,0.396,0.698,0
SMAP2,0,-1.79557745424139,0.383,0.684,0
XKR6,0,-5.57682279890155,0.015,0.316,0
MLLT10,0,-2.60932218925718,0.126,0.427,0
PRDM2,0,-1.95937812095647,0.262,0.562,0
JARID2,0,-2.79814334291777,0.109,0.409,0
TAB2,0,-2.52423091669492,0.162,0.461,0
UVRAG,0,-2.90347728746251,0.098,0.397,0
SARNP,0,-2.75691998807451,0.089,0.388,0
ATP10A,0,-4.2464994911468,0.04,0.339,0
C19orf66,0,13.8858223193575,0.299,0,0
ANKUB1,0,-12.5776600269247,0,0.299,0
ATAD2B,0,-2.96782035005908,0.095,0.393,0
TSC22D3,0,1.43904219975842,0.878,0.58,0
UBR5,0,-2.45548857656549,0.147,0.445,0
KANSL1,0,-1.82596738840636,0.362,0.66,0
RICTOR,0,-1.8581775236392,0.311,0.609,0
RBM27,0,-3.27921955341846,0.064,0.362,0
PDSS2,0,-3.81145608443199,0.051,0.349,0
TEX14,0,-10.2033048939032,0.001,0.299,0
CD96,0,-1.93899225167778,0.358,0.655,0
ATR,0,-3.29422013964752,0.069,0.366,0
NUP153,0,-2.96836264879003,0.08,0.377,0
UBE2V1,0,-2.49485392107574,0.116,0.413,0
SUMF1,0,-4.38526508520051,0.036,0.332,0
NBAS,0,-3.33540332823327,0.068,0.364,0
USP47,0,-2.13304040157132,0.202,0.498,0
FOS,0,2.09590305276242,0.484,0.188,0
RPS6KA5,0,-2.46098844258383,0.135,0.431,0
RFX7,0,-3.97028280956877,0.046,0.341,0
SENP7,0,-2.24759258355554,0.179,0.474,0
ZDHHC20,0,-2.7094145002592,0.114,0.409,0
IGF1R,0,-4.30310058017613,0.051,0.346,0
RALGAPA2,0,-3.38630911841361,0.064,0.359,0
SND1,0,-2.33597405351037,0.156,0.45,0
EPC2,0,-2.86406794247145,0.1,0.393,0
RANBP9,0,-3.11612587700384,0.079,0.372,0
ABHD15-AS1,0,-10.5923853742677,0,0.293,0
SSBP2,0,-3.19818430731383,0.102,0.394,0
RASSF3,0,-2.2418246503791,0.211,0.503,0
RB1,0,-2.69954267711991,0.103,0.395,0
INPP4A,0,-2.25351894910223,0.18,0.472,0
ACAP2,0,-1.99002016142661,0.285,0.577,0
PRKN,0,-7.22807574782854,0.005,0.297,0
AC023424.3,0,-15.557470375585,0,0.292,0
LEF1,0,-2.52282417523135,0.374,0.665,0
DENND4C,0,-2.90859659617455,0.094,0.385,0
NUP98,0,-2.73522475218841,0.101,0.392,0
FXYD5,0,1.23803312536369,0.868,0.577,0
WDPCP,0,-4.6197734395664,0.029,0.32,0
USP9X,0,-2.44562118135619,0.138,0.429,0
WWP1,0,-2.31623959887858,0.179,0.47,0
RAP1GAP2,0,-3.73088505743732,0.066,0.357,0
UBE2G1,0,-2.2675497638605,0.188,0.479,0
EIF3L,0,1.09870692509724,0.741,0.45,0
LAPTM5,0,1.14893569302649,0.888,0.598,0
PPM1B,0,-2.23600403440329,0.17,0.46,0
MYLIP,0,-1.83911343646601,0.207,0.497,0
TXNRD1,0,-2.55692172180976,0.095,0.385,0
SMARCC1,0,-2.15115155054295,0.189,0.479,0
COX6A1,0,1.01326118149063,0.731,0.441,0
PPP2R5A,0,-2.39049139906777,0.142,0.431,0
CAPN7,0,-2.67620160220194,0.108,0.397,0
PVT1,0,-3.05299967374875,0.097,0.386,0
MICU2,0,-2.34495210408418,0.179,0.468,0
ETV6,0,-3.38392917570585,0.066,0.355,0
NFATC3,0,-1.95825011280678,0.294,0.583,0
GLCCI1,0,-3.05117875704682,0.111,0.399,0
SIDT1,0,-3.33515007665771,0.062,0.35,0
OIP5-AS1,0,-15.2862976267453,0,0.288,0
ZNF831,0,-2.58387965813385,0.118,0.405,0
UBAP1,0,-2.87837358825081,0.081,0.368,0
EPS15,0,-1.9949532073348,0.245,0.531,0
FOXJ3,0,-2.58273743050814,0.132,0.418,0
SEPT2,0,13.7526793168531,0.286,0,0
PAG1,0,-1.88833202666184,0.309,0.595,0
BTAF1,0,-2.98477251759572,0.077,0.363,0
KIZ-AS1,0,-9.50352526237642,0.001,0.287,0
DDX3Y,0,-2.68022639832407,0.077,0.363,0
TBCK,0,-3.78970352467824,0.046,0.331,0
ANKRD11,0,-1.54613013570301,0.396,0.681,0
GADD45B,0,2.40462851834291,0.456,0.171,0
RAP1GDS1,0,-2.62585272790843,0.126,0.411,0
MAP3K2,0,-2.23300674055332,0.166,0.45,0
ATXN7,0,-3.56890464433151,0.045,0.329,0
SPAG9,0,-2.34511176735333,0.148,0.432,0
TOP1,0,-1.84732123561658,0.266,0.55,0
REV3L,0,-2.47395007513557,0.128,0.412,0
UBB,0,1.45188163786389,0.942,0.658,0
GPATCH8,0,-1.87423705822892,0.28,0.564,0
UBR2,0,-2.22965898893764,0.169,0.452,0
ASAP1,0,-2.98358216106822,0.089,0.372,0
TSHZ2,0,-3.44745979134442,0.16,0.443,0
STK10,0,-1.75484799091317,0.323,0.606,0
LIMD2,0,1.11302773366896,0.813,0.53,0
ZNF638,0,-1.80502940052032,0.266,0.548,0
ADAM10,0,-2.30791363922582,0.217,0.499,0
FBXL20,0,-2.75034762852388,0.099,0.381,0
HELZ,0,-1.96851716076406,0.219,0.501,0
LCLAT1,0,-3.41172708218254,0.064,0.346,0
CCDC88C,0,-1.73927496225934,0.299,0.581,0
AC087854.1,0,-15.6018612386575,0,0.282,0
RPS6KA3,0,-2.07095738740141,0.233,0.514,0
WHAMM,0,-2.18670919682693,0.169,0.45,0
CNST,0,-2.52149439339419,0.129,0.41,0
